01151,0115*,011**,01***,0****,*****
01199,0119*,011**,01***,0****,*****
01201,0120*,012**,01***,0****,*****
01220,0122*,012**,01***,0****,*****
01222,0122*,012**,01***,0****,*****
01223,0122*,012**,01***,0****,*****
01224,0122*,012**,01***,0****,*****
01225,0122*,012**,01***,0****,*****
01226,0122*,012**,01***,0****,*****
01229,0122*,012**,01***,0****,*****
01230,0123*,012**,01***,0****,*****
01235,0123*,012**,01***,0****,*****
01236,0123*,012**,01***,0****,*****
01237,0123*,012**,01***,0****,*****
01238,0123*,012**,01***,0****,*****
01240,0124*,012**,01***,0****,*****
01242,0124*,012**,01***,0****,*****
01243,0124*,012**,01***,0****,*****
01244,0124*,012**,01***,0****,*****
01245,0124*,012**,01***,0****,*****
01247,0124*,012**,01***,0****,*****
01253,0125*,012**,01***,0****,*****
01254,0125*,012**,01***,0****,*****
01255,0125*,012**,01***,0****,*****
01256,0125*,012**,01***,0****,*****
01257,0125*,012**,01***,0****,*****
01258,0125*,012**,01***,0****,*****
01259,0125*,012**,01***,0****,*****
01260,0126*,012**,01***,0****,*****
01262,0126*,012**,01***,0****,*****
01264,0126*,012**,01***,0****,*****
01266,0126*,012**,01***,0****,*****
01267,0126*,012**,01***,0****,*****
01270,0127*,012**,01***,0****,*****
01301,0130*,013**,01***,0****,*****
01330,0133*,013**,01***,0****,*****
01331,0133*,013**,01***,0****,*****
01337,0133*,013**,01***,0****,*****
01338,0133*,013**,01***,0****,*****
01339,0133*,013**,01***,0****,*****
01340,0134*,013**,01***,0****,*****
01341,0134*,013**,01***,0****,*****
01342,0134*,013**,01***,0****,*****
01343,0134*,013**,01***,0****,*****
01344,0134*,013**,01***,0****,*****
01346,0134*,013**,01***,0****,*****
01347,0134*,013**,01***,0****,*****
01349,0134*,013**,01***,0****,*****
01350,0135*,013**,01***,0****,*****
01351,0135*,013**,01***,0****,*****
01354,0135*,013**,01***,0****,*****
01355,0135*,013**,01***,0****,*****
01360,0136*,013**,01***,0****,*****
01364,0136*,013**,01***,0****,*****
01366,0136*,013**,01***,0****,*****
01367,0136*,013**,01***,0****,*****
01368,0136*,013**,01***,0****,*****
01370,0137*,013**,01***,0****,*****
01373,0137*,013**,01***,0****,*****
01375,0137*,013**,01***,0****,*****
01376,0137*,013**,01***,0****,*****
01378,0137*,013**,01***,0****,*****
01379,0137*,013**,01***,0****,*****
01420,0142*,014**,01***,0****,*****
01430,0143*,014**,01***,0****,*****
01431,0143*,014**,01***,0****,*****
01432,0143*,014**,01***,0****,*****
01434,0143*,014**,01***,0****,*****
01436,0143*,014**,01***,0****,*****
01438,0143*,014**,01***,0****,*****
01440,0144*,014**,01***,0****,*****
01450,0145*,014**,01***,0****,*****
01451,0145*,014**,01***,0****,*****
01452,0145*,014**,01***,0****,*****
01453,0145*,014**,01***,0****,*****
01460,0146*,014**,01***,0****,*****
01462,0146*,014**,01***,0****,*****
01463,0146*,014**,01***,0****,*****
01464,0146*,014**,01***,0****,*****
01467,0146*,014**,01***,0****,*****
01468,0146*,014**,01***,0****,*****
01469,0146*,014**,01***,0****,*****
01473,0147*,014**,01***,0****,*****
01474,0147*,014**,01***,0****,*****
01475,0147*,014**,01***,0****,*****
01501,0150*,015**,01***,0****,*****
01503,0150*,015**,01***,0****,*****
01504,0150*,015**,01***,0****,*****
01505,0150*,015**,01***,0****,*****
01506,0150*,015**,01***,0****,*****
01507,0150*,015**,01***,0****,*****
01510,0151*,015**,01***,0****,*****
01515,0151*,015**,01***,0****,*****
01516,0151*,015**,01***,0****,*****
01518,0151*,015**,01***,0****,*****
01519,0151*,015**,01***,0****,*****
01520,0152*,015**,01***,0****,*****
01521,0152*,015**,01***,0****,*****
01522,0152*,015**,01***,0****,*****
01523,0152*,015**,01***,0****,*****
01524,0152*,015**,01***,0****,*****
01525,0152*,015**,01***,0****,*****
01527,0152*,015**,01***,0****,*****
01529,0152*,015**,01***,0****,*****
01531,0153*,015**,01***,0****,*****
01532,0153*,015**,01***,0****,*****
01534,0153*,015**,01***,0****,*****
01535,0153*,015**,01***,0****,*****
01536,0153*,015**,01***,0****,*****
01537,0153*,015**,01***,0****,*****
01540,0154*,015**,01***,0****,*****
01541,0154*,015**,01***,0****,*****
01542,0154*,015**,01***,0****,*****
01543,0154*,015**,01***,0****,*****
01545,0154*,015**,01***,0****,*****
01550,0155*,015**,01***,0****,*****
01560,0156*,015**,01***,0****,*****
01561,0156*,015**,01***,0****,*****
01562,0156*,015**,01***,0****,*****
01564,0156*,015**,01***,0****,*****
01566,0156*,015**,01***,0****,*****
01568,0156*,015**,01***,0****,*****
01569,0156*,015**,01***,0****,*****
01570,0157*,015**,01***,0****,*****
01571,0157*,015**,01***,0****,*****
01581,0158*,015**,01***,0****,*****
01583,0158*,015**,01***,0****,*****
01585,0158*,015**,01***,0****,*****
01588,0158*,015**,01***,0****,*****
01590,0159*,015**,01***,0****,*****
01602,0160*,016**,01***,0****,*****
01603,0160*,016**,01***,0****,*****
01604,0160*,016**,01***,0****,*****
01605,0160*,016**,01***,0****,*****
01606,0160*,016**,01***,0****,*****
01607,0160*,016**,01***,0****,*****
01608,0160*,016**,01***,0****,*****
01609,0160*,016**,01***,0****,*****
01610,0161*,016**,01***,0****,*****
01611,0161*,016**,01***,0****,*****
01612,0161*,016**,01***,0****,*****
01701,0170*,017**,01***,0****,*****
01702,0170*,017**,01***,0****,*****
01718,0171*,017**,01***,0****,*****
01719,0171*,017**,01***,0****,*****
01720,0172*,017**,01***,0****,*****
01721,0172*,017**,01***,0****,*****
01730,0173*,017**,01***,0****,*****
01731,0173*,017**,01***,0****,*****
01740,0174*,017**,01***,0****,*****
01741,0174*,017**,01***,0****,*****
01742,0174*,017**,01***,0****,*****
01745,0174*,017**,01***,0****,*****
01746,0174*,017**,01***,0****,*****
01747,0174*,017**,01***,0****,*****
01748,0174*,017**,01***,0****,*****
01749,0174*,017**,01***,0****,*****
01752,0175*,017**,01***,0****,*****
01754,0175*,017**,01***,0****,*****
01756,0175*,017**,01***,0****,*****
01757,0175*,017**,01***,0****,*****
01760,0176*,017**,01***,0****,*****
01770,0177*,017**,01***,0****,*****
01772,0177*,017**,01***,0****,*****
01773,0177*,017**,01***,0****,*****
01775,0177*,017**,01***,0****,*****
01776,0177*,017**,01***,0****,*****
01778,0177*,017**,01***,0****,*****
01801,0180*,018**,01***,0****,*****
01803,0180*,018**,01***,0****,*****
01810,0181*,018**,01***,0****,*****
01821,0182*,018**,01***,0****,*****
01824,0182*,018**,01***,0****,*****
01826,0182*,018**,01***,0****,*****
01827,0182*,018**,01***,0****,*****
01830,0183*,018**,01***,0****,*****
01832,0183*,018**,01***,0****,*****
01833,0183*,018**,01***,0****,*****
01834,0183*,018**,01***,0****,*****
01835,0183*,018**,01***,0****,*****
01840,0184*,018**,01***,0****,*****
01841,0184*,018**,01***,0****,*****
01843,0184*,018**,01***,0****,*****
01844,0184*,018**,01***,0****,*****
01845,0184*,018**,01***,0****,*****
01850,0185*,018**,01***,0****,*****
01851,0185*,018**,01***,0****,*****
01852,0185*,018**,01***,0****,*****
01854,0185*,018**,01***,0****,*****
01860,0186*,018**,01***,0****,*****
01862,0186*,018**,01***,0****,*****
01863,0186*,018**,01***,0****,*****
01864,0186*,018**,01***,0****,*****
01867,0186*,018**,01***,0****,*****
01876,0187*,018**,01***,0****,*****
01879,0187*,018**,01***,0****,*****
01880,0188*,018**,01***,0****,*****
01886,0188*,018**,01***,0****,*****
01887,0188*,018**,01***,0****,*****
01890,0189*,018**,01***,0****,*****
01901,0190*,019**,01***,0****,*****
01902,0190*,019**,01***,0****,*****
01904,0190*,019**,01***,0****,*****
01905,0190*,019**,01***,0****,*****
01906,0190*,019**,01***,0****,*****
01907,0190*,019**,01***,0****,*****
01908,0190*,019**,01***,0****,*****
01913,0191*,019**,01***,0****,*****
01915,0191*,019**,01***,0****,*****
01921,0192*,019**,01***,0****,*****
01922,0192*,019**,01***,0****,*****
01923,0192*,019**,01***,0****,*****
01929,0192*,019**,01***,0****,*****
01930,0193*,019**,01***,0****,*****
01937,0193*,019**,01***,0****,*****
01938,0193*,019**,01***,0****,*****
01940,0194*,019**,01***,0****,*****
01944,0194*,019**,01***,0****,*****
01945,0194*,019**,01***,0****,*****
01949,0194*,019**,01***,0****,*****
01950,0195*,019**,01***,0****,*****
01951,0195*,019**,01***,0****,*****
01952,0195*,019**,01***,0****,*****
01960,0196*,019**,01***,0****,*****
01966,0196*,019**,01***,0****,*****
01969,0196*,019**,01***,0****,*****
01970,0197*,019**,01***,0****,*****
01982,0198*,019**,01***,0****,*****
01983,0198*,019**,01***,0****,*****
01984,0198*,019**,01***,0****,*****
01985,0198*,019**,01***,0****,*****
02019,0201*,020**,02***,0****,*****
02021,0202*,020**,02***,0****,*****
02025,0202*,020**,02***,0****,*****
02026,0202*,020**,02***,0****,*****
02030,0203*,020**,02***,0****,*****
02032,0203*,020**,02***,0****,*****
02035,0203*,020**,02***,0****,*****
02038,0203*,020**,02***,0****,*****
02043,0204*,020**,02***,0****,*****
02045,0204*,020**,02***,0****,*****
02047,0204*,020**,02***,0****,*****
02048,0204*,020**,02***,0****,*****
02050,0205*,020**,02***,0****,*****
02052,0205*,020**,02***,0****,*****
02053,0205*,020**,02***,0****,*****
02054,0205*,020**,02***,0****,*****
02056,0205*,020**,02***,0****,*****
02061,0206*,020**,02***,0****,*****
02062,0206*,020**,02***,0****,*****
02066,0206*,020**,02***,0****,*****
02067,0206*,020**,02***,0****,*****
02071,0207*,020**,02***,0****,*****
02072,0207*,020**,02***,0****,*****
02081,0208*,020**,02***,0****,*****
02090,0209*,020**,02***,0****,*****
02093,0209*,020**,02***,0****,*****
02108,0210*,021**,02***,0****,*****
02109,0210*,021**,02***,0****,*****
02110,0211*,021**,02***,0****,*****
02111,0211*,021**,02***,0****,*****
02113,0211*,021**,02***,0****,*****
02114,0211*,021**,02***,0****,*****
02115,0211*,021**,02***,0****,*****
02116,0211*,021**,02***,0****,*****
02118,0211*,021**,02***,0****,*****
02119,0211*,021**,02***,0****,*****
02120,0212*,021**,02***,0****,*****
02121,0212*,021**,02***,0****,*****
02122,0212*,021**,02***,0****,*****
02124,0212*,021**,02***,0****,*****
02125,0212*,021**,02***,0****,*****
02126,0212*,021**,02***,0****,*****
02127,0212*,021**,02***,0****,*****
02128,0212*,021**,02***,0****,*****
02129,0212*,021**,02***,0****,*****
02130,0213*,021**,02***,0****,*****
02131,0213*,021**,02***,0****,*****
02132,0213*,021**,02***,0****,*****
02134,0213*,021**,02***,0****,*****
02135,0213*,021**,02***,0****,*****
02136,0213*,021**,02***,0****,*****
02138,0213*,021**,02***,0****,*****
02139,0213*,021**,02***,0****,*****
02140,0214*,021**,02***,0****,*****
02141,0214*,021**,02***,0****,*****
02142,0214*,021**,02***,0****,*****
02143,0214*,021**,02***,0****,*****
02144,0214*,021**,02***,0****,*****
02145,0214*,021**,02***,0****,*****
02148,0214*,021**,02***,0****,*****
02149,0214*,021**,02***,0****,*****
02150,0215*,021**,02***,0****,*****
02151,0215*,021**,02***,0****,*****
02152,0215*,021**,02***,0****,*****
02155,0215*,021**,02***,0****,*****
02163,0216*,021**,02***,0****,*****
02169,0216*,021**,02***,0****,*****
02170,0217*,021**,02***,0****,*****
02171,0217*,021**,02***,0****,*****
02176,0217*,021**,02***,0****,*****
02180,0218*,021**,02***,0****,*****
02184,0218*,021**,02***,0****,*****
02186,0218*,021**,02***,0****,*****
02188,0218*,021**,02***,0****,*****
02189,0218*,021**,02***,0****,*****
02190,0219*,021**,02***,0****,*****
02191,0219*,021**,02***,0****,*****
02199,0219*,021**,02***,0****,*****
02203,0220*,022**,02***,0****,*****
02210,0221*,022**,02***,0****,*****
02215,0221*,022**,02***,0****,*****
02301,0230*,023**,02***,0****,*****
02302,0230*,023**,02***,0****,*****
02322,0232*,023**,02***,0****,*****
02324,0232*,023**,02***,0****,*****
02330,0233*,023**,02***,0****,*****
02332,0233*,023**,02***,0****,*****
02333,0233*,023**,02***,0****,*****
02338,0233*,023**,02***,0****,*****
02339,0233*,023**,02***,0****,*****
02341,0234*,023**,02***,0****,*****
02343,0234*,023**,02***,0****,*****
02346,0234*,023**,02***,0****,*****
02347,0234*,023**,02***,0****,*****
02351,0235*,023**,02***,0****,*****
02356,0235*,023**,02***,0****,*****
02357,0235*,023**,02***,0****,*****
02359,0235*,023**,02***,0****,*****
02360,0236*,023**,02***,0****,*****
02364,0236*,023**,02***,0****,*****
02366,0236*,023**,02***,0****,*****
02367,0236*,023**,02***,0****,*****
02368,0236*,023**,02***,0****,*****
02370,0237*,023**,02***,0****,*****
02375,0237*,023**,02***,0****,*****
02379,0237*,023**,02***,0****,*****
02382,0238*,023**,02***,0****,*****
02420,0242*,024**,02***,0****,*****
02421,0242*,024**,02***,0****,*****
02445,0244*,024**,02***,0****,*****
02446,0244*,024**,02***,0****,*****
02451,0245*,024**,02***,0****,*****
02452,0245*,024**,02***,0****,*****
02453,0245*,024**,02***,0****,*****
02457,0245*,024**,02***,0****,*****
02458,0245*,024**,02***,0****,*****
02459,0245*,024**,02***,0****,*****
02460,0246*,024**,02***,0****,*****
02461,0246*,024**,02***,0****,*****
02462,0246*,024**,02***,0****,*****
02464,0246*,024**,02***,0****,*****
02465,0246*,024**,02***,0****,*****
02466,0246*,024**,02***,0****,*****
02467,0246*,024**,02***,0****,*****
02468,0246*,024**,02***,0****,*****
02472,0247*,024**,02***,0****,*****
02474,0247*,024**,02***,0****,*****
02476,0247*,024**,02***,0****,*****
02478,0247*,024**,02***,0****,*****
02481,0248*,024**,02***,0****,*****
02482,0248*,024**,02***,0****,*****
02492,0249*,024**,02***,0****,*****
02493,0249*,024**,02***,0****,*****
02494,0249*,024**,02***,0****,*****
02532,0253*,025**,02***,0****,*****
02534,0253*,025**,02***,0****,*****
02535,0253*,025**,02***,0****,*****
02536,0253*,025**,02***,0****,*****
02537,0253*,025**,02***,0****,*****
02538,0253*,025**,02***,0****,*****
02539,0253*,025**,02***,0****,*****
02540,0254*,025**,02***,0****,*****
02542,0254*,025**,02***,0****,*****
02543,0254*,025**,02***,0****,*****
02553,0255*,025**,02***,0****,*****
02554,0255*,025**,02***,0****,*****
02556,0255*,025**,02***,0****,*****
02557,0255*,025**,02***,0****,*****
02558,0255*,025**,02***,0****,*****
02559,0255*,025**,02***,0****,*****
02561,0256*,025**,02***,0****,*****
02562,0256*,025**,02***,0****,*****
02563,0256*,025**,02***,0****,*****
02564,0256*,025**,02***,0****,*****
02568,0256*,025**,02***,0****,*****
02571,0257*,025**,02***,0****,*****
02575,0257*,025**,02***,0****,*****
02576,0257*,025**,02***,0****,*****
02584,0258*,025**,02***,0****,*****
02601,0260*,026**,02***,0****,*****
02630,0263*,026**,02***,0****,*****
02631,0263*,026**,02***,0****,*****
02632,0263*,026**,02***,0****,*****
02633,0263*,026**,02***,0****,*****
02635,0263*,026**,02***,0****,*****
02637,0263*,026**,02***,0****,*****
02638,0263*,026**,02***,0****,*****
02639,0263*,026**,02***,0****,*****
02641,0264*,026**,02***,0****,*****
02642,0264*,026**,02***,0****,*****
02643,0264*,026**,02***,0****,*****
02644,0264*,026**,02***,0****,*****
02645,0264*,026**,02***,0****,*****
02646,0264*,026**,02***,0****,*****
02647,0264*,026**,02***,0****,*****
02648,0264*,026**,02***,0****,*****
02649,0264*,026**,02***,0****,*****
02650,0265*,026**,02***,0****,*****
02651,0265*,026**,02***,0****,*****
02652,0265*,026**,02***,0****,*****
02653,0265*,026**,02***,0****,*****
02655,0265*,026**,02***,0****,*****
02657,0265*,026**,02***,0****,*****
02659,0265*,026**,02***,0****,*****
02660,0266*,026**,02***,0****,*****
02663,0266*,026**,02***,0****,*****
02664,0266*,026**,02***,0****,*****
02666,0266*,026**,02***,0****,*****
02667,0266*,026**,02***,0****,*****
02668,0266*,026**,02***,0****,*****
02669,0266*,026**,02***,0****,*****
02670,0267*,026**,02***,0****,*****
02671,0267*,026**,02***,0****,*****
02672,0267*,026**,02***,0****,*****
02673,0267*,026**,02***,0****,*****
02675,0267*,026**,02***,0****,*****
02702,0270*,027**,02***,0****,*****
02703,0270*,027**,02***,0****,*****
02713,0271*,027**,02***,0****,*****
02715,0271*,027**,02***,0****,*****
02717,0271*,027**,02***,0****,*****
02718,0271*,027**,02***,0****,*****
02719,0271*,027**,02***,0****,*****
02720,0272*,027**,02***,0****,*****
02721,0272*,027**,02***,0****,*****
02723,0272*,027**,02***,0****,*****
02724,0272*,027**,02***,0****,*****
02725,0272*,027**,02***,0****,*****
02726,0272*,027**,02***,0****,*****
02738,0273*,027**,02***,0****,*****
02739,0273*,027**,02***,0****,*****
02740,0274*,027**,02***,0****,*****
02743,0274*,027**,02***,0****,*****
02744,0274*,027**,02***,0****,*****
02745,0274*,027**,02***,0****,*****
02746,0274*,027**,02***,0****,*****
02747,0274*,027**,02***,0****,*****
02748,0274*,027**,02***,0****,*****
02760,0276*,027**,02***,0****,*****
02762,0276*,027**,02***,0****,*****
02763,0276*,027**,02***,0****,*****
02764,0276*,027**,02***,0****,*****
02766,0276*,027**,02***,0****,*****
02767,0276*,027**,02***,0****,*****
02769,0276*,027**,02***,0****,*****
02770,0277*,027**,02***,0****,*****
02771,0277*,027**,02***,0****,*****
02777,0277*,027**,02***,0****,*****
02779,0277*,027**,02***,0****,*****
02780,0278*,027**,02***,0****,*****
02790,0279*,027**,02***,0****,*****
02791,0279*,027**,02***,0****,*****
02802,0280*,028**,02***,0****,*****
02804,0280*,028**,02***,0****,*****
02806,0280*,028**,02***,0****,*****
02807,0280*,028**,02***,0****,*****
02808,0280*,028**,02***,0****,*****
02809,0280*,028**,02***,0****,*****
02812,0281*,028**,02***,0****,*****
02813,0281*,028**,02***,0****,*****
02814,0281*,028**,02***,0****,*****
02815,0281*,028**,02***,0****,*****
02816,0281*,028**,02***,0****,*****
02817,0281*,028**,02***,0****,*****
02818,0281*,028**,02***,0****,*****
02822,0282*,028**,02***,0****,*****
02825,0282*,028**,02***,0****,*****
02826,0282*,028**,02***,0****,*****
02827,0282*,028**,02***,0****,*****
02828,0282*,028**,02***,0****,*****
02830,0283*,028**,02***,0****,*****
02831,0283*,028**,02***,0****,*****
02832,0283*,028**,02***,0****,*****
02833,0283*,028**,02***,0****,*****
02835,0283*,028**,02***,0****,*****
02836,0283*,028**,02***,0****,*****
02837,0283*,028**,02***,0****,*****
02838,0283*,028**,02***,0****,*****
02839,0283*,028**,02***,0****,*****
02840,0284*,028**,02***,0****,*****
02841,0284*,028**,02***,0****,*****
02842,0284*,028**,02***,0****,*****
02852,0285*,028**,02***,0****,*****
02857,0285*,028**,02***,0****,*****
02858,0285*,028**,02***,0****,*****
02859,0285*,028**,02***,0****,*****
02860,0286*,028**,02***,0****,*****
02861,0286*,028**,02***,0****,*****
02863,0286*,028**,02***,0****,*****
02864,0286*,028**,02***,0****,*****
02865,0286*,028**,02***,0****,*****
02871,0287*,028**,02***,0****,*****
02872,0287*,028**,02***,0****,*****
02873,0287*,028**,02***,0****,*****
02874,0287*,028**,02***,0****,*****
02875,0287*,028**,02***,0****,*****
02876,0287*,028**,02***,0****,*****
02878,0287*,028**,02***,0****,*****
02879,0287*,028**,02***,0****,*****
02881,0288*,028**,02***,0****,*****
02882,0288*,028**,02***,0****,*****
02885,0288*,028**,02***,0****,*****
02886,0288*,028**,02***,0****,*****
02888,0288*,028**,02***,0****,*****
02889,0288*,028**,02***,0****,*****
02891,0289*,028**,02***,0****,*****
02892,0289*,028**,02***,0****,*****
02893,0289*,028**,02***,0****,*****
02894,0289*,028**,02***,0****,*****
02895,0289*,028**,02***,0****,*****
02896,0289*,028**,02***,0****,*****
02898,0289*,028**,02***,0****,*****
02903,0290*,029**,02***,0****,*****
02904,0290*,029**,02***,0****,*****
02905,0290*,029**,02***,0****,*****
02906,0290*,029**,02***,0****,*****
02907,0290*,029**,02***,0****,*****
02908,0290*,029**,02***,0****,*****
02909,0290*,029**,02***,0****,*****
02910,0291*,029**,02***,0****,*****
